GHZ;;;;;;;;;
FREQ.GHZ;;S11DB;S11A;S21DB;S21A;S12DB;S12A;S22DB;S22A
0.076628225;76628225;-1.679614;-11.46705;-21.1143;-10.56902;-21.1497;-10.49113;-25.37356;-138.4817
0.077104;77104000;-1.68221;-11.53256;-21.12173;-10.7416;-21.14943;-10.57073;-25.33362;-138.3055
0.077582729;77582729;-1.683654;-11.62525;-21.11734;-10.75443;-21.15462;-10.63924;-25.29995;-138.2119
0.078064431;78064431;-1.683113;-11.69162;-21.11985;-10.85437;-21.15113;-10.70187;-25.26666;-138.1608
0.078549123;78549123;-1.685499;-11.7991;-21.12166;-10.82604;-21.15289;-10.7467;-25.22855;-138.0743
0.079036825;79036825;-1.683256;-11.84561;-21.12055;-10.85879;-21.15332;-10.86448;-25.19517;-137.9632
0.079527555;79527555;-1.6828;-11.90356;-21.11638;-10.96167;-21.15161;-10.8955;-25.15232;-137.9108
0.080021331;80021331;-1.67672;-12.00313;-21.12095;-11.00905;-21.15362;-10.97054;-25.11919;-137.8258
0.080518174;80518174;-1.677512;-12.01992;-21.12082;-11.0675;-21.15257;-11.08518;-25.08157;-137.7096
0.081018101;81018101;-1.681092;-12.10851;-21.12438;-11.16669;-21.15248;-11.12805;-25.04242;-137.6483
0.081521133;81521133;-1.691461;-12.19814;-21.12896;-11.22422;-21.1512;-11.19051;-25.0116;-137.5246
0.082027287;82027287;-1.681865;-12.25685;-21.12413;-11.23929;-21.15332;-11.26359;-24.97164;-137.4503
0.082536584;82536584;-1.680944;-12.3426;-21.11846;-11.36744;-21.15384;-11.34823;-24.9399;-137.4277
0.083049044;83049044;-1.685781;-12.39616;-21.12821;-11.37977;-21.15784;-11.43651;-24.90387;-137.3036
0.083564685;83564685;-1.683054;-12.49871;-21.12274;-11.50455;-21.15465;-11.46811;-24.87208;-137.26
0.084083527;84083527;-1.684427;-12.5916;-21.12491;-11.61106;-21.15435;-11.61095;-24.83183;-137.16
0.084605592;84605592;-1.681731;-12.67671;-21.12866;-11.65584;-21.15178;-11.67311;-24.79055;-137.0282
0.085130897;85130897;-1.682714;-12.73206;-21.12055;-11.70759;-21.15408;-11.72282;-24.75565;-136.9693
0.085659464;85659464;-1.68469;-12.80524;-21.12786;-11.73278;-21.15535;-11.82216;-24.72032;-136.9185
0.086191313;86191313;-1.68644;-12.86755;-21.12823;-11.92513;-21.15608;-11.87998;-24.67965;-136.8363
0.086726464;86726464;-1.682354;-12.99571;-21.12635;-11.96468;-21.1627;-11.96227;-24.63883;-136.719
0.087264938;87264938;-1.688004;-13.03841;-21.13006;-12.04456;-21.16162;-12.0219;-24.60673;-136.6551
0.087806755;87806755;-1.683477;-13.13409;-21.12923;-12.05267;-21.16201;-12.08054;-24.56503;-136.5557
0.088351937;88351937;-1.683926;-13.19949;-21.1302;-12.18754;-21.16007;-12.19816;-24.5332;-136.4952
0.088900503;88900503;-1.684213;-13.25833;-21.13034;-12.25139;-21.16259;-12.28255;-24.49131;-136.4112
0.089452475;89452475;-1.6858;-13.3931;-21.12951;-12.39224;-21.16337;-12.37274;-24.45167;-136.3761
0.090007874;90007874;-1.684163;-13.47596;-21.12884;-12.36198;-21.16598;-12.47121;-24.41499;-136.2972
0.090566722;90566722;-1.688198;-13.53623;-21.13206;-12.5372;-21.16698;-12.51566;-24.37226;-136.223
0.091129039;91129039;-1.688315;-13.61116;-21.13372;-12.60362;-21.16978;-12.60289;-24.33459;-136.1375
0.091694848;91694848;-1.686231;-13.6821;-21.13513;-12.66403;-21.16658;-12.6667;-24.29844;-136.0927
0.09226417;92264170;-1.686292;-13.76537;-21.13518;-12.7171;-21.16856;-12.74181;-24.25965;-136.0318
0.092837027;92837027;-1.685951;-13.87798;-21.13547;-12.76163;-21.16919;-12.87252;-24.21498;-135.9875
0.09341344;93413440;-1.686074;-13.92551;-21.13637;-12.8931;-21.16855;-12.88079;-24.18327;-135.829
0.093993433;93993433;-1.689214;-14.06591;-21.14217;-12.8495;-21.1754;-13.0011;-24.13984;-135.8752
0.094577026;94577026;-1.691876;-14.08407;-21.14124;-13.02031;-21.17899;-13.07654;-24.09123;-135.7403
0.095164243;95164243;-1.68845;-14.22945;-21.14141;-13.10044;-21.17709;-13.15502;-24.06188;-135.632
0.095755106;95755106;-1.685094;-14.31245;-21.14004;-13.24804;-21.18115;-13.24517;-24.02117;-135.6127
0.096349638;96349638;-1.68804;-14.40031;-21.14056;-13.2686;-21.17846;-13.35546;-23.97973;-135.5547
0.09694786;96947860;-1.681584;-14.49342;-21.14058;-13.37597;-21.17976;-13.42526;-23.93986;-135.5046
0.097549798;97549798;-1.682739;-14.58536;-21.14338;-13.53164;-21.18547;-13.48958;-23.89744;-135.4487
0.098155472;98155472;-1.686129;-14.67189;-21.14432;-13.62167;-21.18484;-13.55764;-23.86004;-135.4442
0.098764907;98764907;-1.682855;-14.76105;-21.14961;-13.59126;-21.19012;-13.6583;-23.82154;-135.2989
0.099378126;99378126;-1.685809;-14.82012;-21.14374;-13.72789;-21.1872;-13.74301;-23.77987;-135.2863
0.099995153;99995153;-1.68961;-14.88916;-21.14584;-13.80219;-21.19382;-13.83463;-23.73865;-135.2834
0.10061601;100616010;-1.691201;-14.99884;-21.15471;-13.95825;-21.19317;-13.89477;-23.69929;-135.2172
0.101240722;101240722;-1.68901;-15.11165;-21.15936;-13.96589;-21.19809;-14.00248;-23.65915;-135.144
0.101869313;101869313;-1.689881;-15.19427;-21.14885;-13.99054;-21.19589;-14.0826;-23.61776;-135.0724
0.102501807;102501807;-1.689379;-15.26268;-21.15598;-14.1512;-21.20102;-14.16883;-23.57243;-135.0395
0.103138228;103138228;-1.688932;-15.35872;-21.15673;-14.21451;-21.19835;-14.27013;-23.53239;-134.9773
0.103778601;103778601;-1.690341;-15.45752;-21.16522;-14.28937;-21.2035;-14.30481;-23.4925;-134.9279
0.104422949;104422949;-1.687897;-15.54129;-21.15796;-14.39014;-21.20198;-14.43788;-23.44515;-134.9936
0.105071298;105071298;-1.69608;-15.59862;-21.16206;-14.46364;-21.2069;-14.49312;-23.40964;-134.9102
0.105723673;105723673;-1.691364;-15.74654;-21.17062;-14.53105;-21.20641;-14.56031;-23.37114;-134.8025
0.106380098;106380098;-1.691344;-15.82995;-21.16091;-14.62622;-21.21347;-14.66242;-23.33052;-134.7725
0.107040599;107040599;-1.695643;-15.91046;-21.17591;-14.80277;-21.21165;-14.77143;-23.27855;-134.7299
0.1077052;107705200;-1.698731;-16.04647;-21.1671;-14.88513;-21.21556;-14.829;-23.24237;-134.6656
0.108373929;108373929;-1.695261;-16.13779;-21.17246;-14.96008;-21.20907;-14.94149;-23.20297;-134.6792
0.109046809;109046809;-1.694723;-16.25994;-21.17253;-15.02699;-21.21495;-15.03018;-23.16194;-134.6574
0.109723867;109723867;-1.694211;-16.36691;-21.16745;-15.12815;-21.21591;-15.03609;-23.11809;-134.6051
0.110405129;110405129;-1.689548;-16.4243;-21.17429;-15.23787;-21.21287;-15.10317;-23.06908;-134.5494
0.11109062;111090620;-1.69128;-16.54727;-21.17605;-15.32991;-21.21299;-15.19346;-23.03248;-134.554
0.111780368;111780368;-1.689081;-16.6471;-21.17365;-15.46437;-21.21846;-15.2427;-22.99238;-134.4685
0.112474398;112474398;-1.687119;-16.71624;-21.1747;-15.50322;-21.21893;-15.36062;-22.94971;-134.5
0.113172738;113172738;-1.690708;-16.83086;-21.1786;-15.64009;-21.21181;-15.45156;-22.90669;-134.4536
0.113875413;113875413;-1.690897;-16.94216;-21.17697;-15.62678;-21.2087;-15.52701;-22.86401;-134.3922
0.114582452;114582452;-1.691662;-17.0687;-21.17677;-15.87603;-21.20589;-15.60828;-22.81705;-134.3972
0.11529388;115293880;-1.691113;-17.10429;-21.17355;-15.84097;-21.20699;-15.76478;-22.77969;-134.4159
0.116009725;116009725;-1.690701;-17.23514;-21.17914;-15.90766;-21.20373;-15.76166;-22.74004;-134.2998
0.116730015;116730015;-1.690715;-17.31347;-21.17915;-15.99791;-21.20235;-15.95379;-22.69381;-134.2879
0.117454777;117454777;-1.689322;-17.43606;-21.18315;-16.1395;-21.20839;-16.0167;-22.65468;-134.2828
0.118184039;118184039;-1.693345;-17.57754;-21.1864;-16.32623;-21.20062;-16.10003;-22.60862;-134.1927
0.118917829;118917829;-1.688917;-17.68953;-21.18305;-16.37565;-21.19778;-16.25753;-22.56459;-134.2724
0.119656175;119656175;-1.688928;-17.78351;-21.1843;-16.43404;-21.20006;-16.31779;-22.51898;-134.1997
0.120399106;120399106;-1.688908;-17.88583;-21.18487;-16.57222;-21.20482;-16.49115;-22.47971;-134.1776
0.121146649;121146649;-1.688411;-17.96645;-21.18408;-16.61883;-21.20058;-16.61399;-22.43508;-134.1915
0.121898833;121898833;-1.687959;-18.10612;-21.18952;-16.73954;-21.20573;-16.72565;-22.38638;-134.1821
0.122655688;122655688;-1.682734;-18.17562;-21.18518;-16.83706;-21.20671;-16.84195;-22.34707;-134.1628
0.123417242;123417242;-1.689611;-18.29049;-21.19103;-16.85307;-21.2062;-16.93237;-22.30713;-134.19
0.124183524;124183524;-1.685853;-18.44154;-21.18683;-17.0577;-21.20591;-17.06162;-22.25304;-134.1969
0.124954564;124954564;-1.686046;-18.52026;-21.18588;-17.14901;-21.21052;-17.21047;-22.2078;-134.1692
0.125730391;125730391;-1.68805;-18.64031;-21.19817;-17.29254;-21.20436;-17.30188;-22.16686;-134.1691
0.126511035;126511035;-1.689304;-18.74958;-21.19286;-17.32806;-21.21029;-17.45793;-22.12477;-134.1599
0.127296527;127296527;-1.688813;-18.8915;-21.19583;-17.4974;-21.2182;-17.55067;-22.09063;-134.1176
0.128086895;128086895;-1.687032;-18.98549;-21.20007;-17.6737;-21.21196;-17.69744;-22.04234;-134.1194
0.128882171;128882171;-1.686827;-19.14807;-21.19517;-17.69564;-21.22144;-17.7627;-21.98775;-134.0908
0.129682384;129682384;-1.689766;-19.2801;-21.20042;-17.85609;-21.21984;-17.92876;-21.95524;-134.17
0.130487566;130487566;-1.695497;-19.38251;-21.21132;-17.8756;-21.22251;-18.01777;-21.90527;-134.0378
0.131297747;131297747;-1.680771;-19.47593;-21.20504;-18.0089;-21.21864;-18.12801;-21.85939;-134.1927
0.132112958;132112958;-1.68416;-19.57618;-21.20042;-18.19501;-21.23302;-18.30137;-21.81365;-134.2077
0.132933231;132933231;-1.694463;-19.7075;-21.21864;-18.22417;-21.2318;-18.42061;-21.76821;-134.1953
0.133758597;133758597;-1.691237;-19.8467;-21.22102;-18.41146;-21.23882;-18.54012;-21.72702;-134.1485
0.134589087;134589087;-1.689586;-19.92535;-21.22329;-18.39043;-21.2339;-18.63293;-21.67847;-134.1704
0.135424734;135424734;-1.69256;-20.09653;-21.22403;-18.53892;-21.24438;-18.73129;-21.63711;-134.1334
0.136265569;136265569;-1.689207;-20.17325;-21.21787;-18.65332;-21.25301;-18.8836;-21.58275;-134.1391
0.137111625;137111625;-1.694578;-20.32662;-21.22623;-18.76874;-21.25559;-19.00672;-21.53914;-134.2163
0.137962934;137962934;-1.687958;-20.46287;-21.22641;-18.85117;-21.26271;-19.1238;-21.50223;-134.1939
0.138819529;138819529;-1.690655;-20.55363;-21.22939;-18.97342;-21.26009;-19.2649;-21.4507;-134.2527
0.139681442;139681442;-1.688326;-20.74677;-21.22367;-19.18355;-21.27122;-19.37986;-21.40792;-134.2726
0.140548707;140548707;-1.688756;-20.82216;-21.22927;-19.17595;-21.26586;-19.46162;-21.36499;-134.2056
0.141421356;141421356;-1.688897;-20.97334;-21.23388;-19.39097;-21.27672;-19.57023;-21.31995;-134.2755
0.142299424;142299424;-1.691198;-21.12752;-21.24162;-19.49614;-21.28385;-19.70053;-21.27356;-134.3153
0.143182943;143182943;-1.686522;-21.23087;-21.23926;-19.69573;-21.29112;-19.80376;-21.23019;-134.3133
0.144071948;144071948;-1.684824;-21.33319;-21.23055;-19.74072;-21.29143;-19.9385;-21.18292;-134.3176
0.144966473;144966473;-1.690298;-21.49735;-21.2351;-19.92883;-21.29267;-20.04334;-21.13863;-134.3864
0.145866552;145866552;-1.689363;-21.62422;-21.24208;-19.92899;-21.30304;-20.1554;-21.09368;-134.462
0.146772219;146772219;-1.6907;-21.72851;-21.24959;-20.14087;-21.30653;-20.25995;-21.05061;-134.3788
0.147683509;147683509;-1.687597;-21.87793;-21.24415;-20.21073;-21.31373;-20.40616;-21.00187;-134.4819
0.148600458;148600458;-1.688589;-22.04271;-21.25418;-20.37282;-21.31525;-20.44303;-20.953;-134.5002
0.1495231;149523100;-1.686177;-22.19821;-21.2464;-20.44094;-21.31865;-20.58715;-20.90539;-134.5867
0.15045147;150451470;-1.688219;-22.29146;-21.24937;-20.54592;-21.32539;-20.68443;-20.86895;-134.6267
0.151385604;151385604;-1.68622;-22.43313;-21.24518;-20.74067;-21.33271;-20.72786;-20.81523;-134.6509
0.152325539;152325539;-1.686578;-22.58027;-21.25749;-20.79629;-21.33707;-20.8611;-20.78148;-134.6198
0.153271309;153271309;-1.684642;-22.68263;-21.24537;-20.97187;-21.33034;-20.92492;-20.7224;-134.7193
0.154222951;154222951;-1.688721;-22.85152;-21.2558;-20.99567;-21.33381;-21.03176;-20.68231;-134.7479
0.155180503;155180503;-1.687397;-22.94835;-21.25525;-21.17707;-21.34235;-21.12432;-20.63834;-134.7896
0.156143999;156143999;-1.685241;-23.15123;-21.25683;-21.31504;-21.34288;-21.24158;-20.58704;-134.8448
0.157113478;157113478;-1.693338;-23.27323;-21.26058;-21.54558;-21.34489;-21.3091;-20.54314;-134.8709
0.158088976;158088976;-1.689149;-23.41083;-21.25854;-21.54833;-21.34706;-21.41381;-20.49801;-134.9096
0.15907053;159070530;-1.68477;-23.55048;-21.25868;-21.718;-21.33957;-21.5472;-20.45475;-134.9004
0.160058179;160058179;-1.687084;-23.68597;-21.25848;-21.81402;-21.33923;-21.57729;-20.40895;-134.9692
0.161051961;161051961;-1.682409;-23.84034;-21.26263;-21.94573;-21.34087;-21.71747;-20.35816;-135.0753
0.162051912;162051912;-1.686813;-23.98703;-21.26541;-22.05293;-21.33648;-21.75395;-20.31319;-135.1267
0.163058072;163058072;-1.688701;-24.13675;-21.26493;-22.21397;-21.3328;-21.87919;-20.26519;-135.1707
0.16407048;164070480;-1.683587;-24.31934;-21.26836;-22.44893;-21.32907;-22.05247;-20.22233;-135.18
0.165089173;165089173;-1.682302;-24.41853;-21.26783;-22.42195;-21.32863;-22.13186;-20.17651;-135.2933
0.166114191;166114191;-1.68628;-24.56462;-21.26995;-22.63549;-21.3264;-22.19653;-20.12958;-135.371
0.167145573;167145573;-1.678647;-24.73308;-21.26814;-22.78953;-21.32022;-22.3959;-20.08209;-135.417
0.168183359;168183359;-1.684567;-24.86508;-21.27746;-22.86941;-21.3126;-22.56181;-20.0322;-135.4899
0.169227589;169227589;-1.681091;-25.00942;-21.2738;-23.05397;-21.3067;-22.70481;-19.98365;-135.5877
0.170278302;170278302;-1.683189;-25.14245;-21.28095;-23.27969;-21.29994;-22.82782;-19.94577;-135.6747
0.171335539;171335539;-1.68836;-25.30032;-21.28275;-23.32863;-21.30009;-22.97993;-19.90136;-135.7334
0.17239934;172399340;-1.680145;-25.49879;-21.2902;-23.52648;-21.29526;-23.17566;-19.84839;-135.7956
0.173469746;173469746;-1.685402;-25.64503;-21.29484;-23.67876;-21.29044;-23.31827;-19.80993;-135.8738
0.174546798;174546798;-1.679101;-25.77307;-21.29394;-23.83865;-21.29506;-23.47341;-19.75237;-135.9242
0.175630537;175630537;-1.687379;-25.93394;-21.29288;-23.84873;-21.29055;-23.66525;-19.70484;-136.0088
0.176721005;176721005;-1.685272;-26.07592;-21.29083;-24.1296;-21.2918;-23.83194;-19.66266;-136.0744
0.177818244;177818244;-1.685053;-26.2135;-21.30061;-24.1966;-21.28864;-24.0566;-19.6196;-136.144
0.178922295;178922295;-1.691611;-26.39693;-21.30571;-24.34225;-21.29491;-24.19264;-19.57077;-136.2134
0.180033201;180033201;-1.687151;-26.5455;-21.29766;-24.55749;-21.29685;-24.39494;-19.52129;-136.2865
0.181151005;181151005;-1.689226;-26.73678;-21.30893;-24.72394;-21.29823;-24.60309;-19.47409;-136.3817
0.182275749;182275749;-1.68991;-26.88753;-21.30935;-24.95287;-21.30042;-24.71938;-19.42923;-136.4245
0.183407476;183407476;-1.686153;-27.02033;-21.30845;-24.94621;-21.30568;-24.94248;-19.38083;-136.543
0.184546231;184546231;-1.687958;-27.25347;-21.31483;-25.18802;-21.31047;-25.11298;-19.33584;-136.6185
0.185692055;185692055;-1.688779;-27.43853;-21.31501;-25.38059;-21.31474;-25.28971;-19.28985;-136.7193
0.186844994;186844994;-1.692889;-27.55169;-21.32275;-25.50936;-21.31553;-25.47706;-19.2466;-136.8056
0.188005091;188005091;-1.692404;-27.67385;-21.32749;-25.71165;-21.31968;-25.66438;-19.19801;-136.9498
0.189172391;189172391;-1.684086;-27.86084;-21.32316;-25.74868;-21.32679;-25.77522;-19.15089;-137.0228
0.190346939;190346939;-1.689203;-28.0684;-21.32613;-26.06376;-21.33501;-25.97703;-19.10361;-137.0766
0.19152878;191528780;-1.686193;-28.26746;-21.32458;-26.14804;-21.34317;-26.13533;-19.0556;-137.2051
0.192717958;192717958;-1.688471;-28.37581;-21.33502;-26.32333;-21.34357;-26.30778;-19.01198;-137.3343
0.19391452;193914520;-1.68526;-28.56114;-21.33698;-26.37037;-21.35075;-26.47806;-18.96154;-137.3848
0.195118511;195118511;-1.684517;-28.70491;-21.3438;-26.64405;-21.35834;-26.61221;-18.91795;-137.4449
0.196329977;196329977;-1.686263;-28.89547;-21.34285;-26.78784;-21.36715;-26.81546;-18.866;-137.6695
0.197548966;197548966;-1.686309;-29.07132;-21.34896;-26.892;-21.36655;-26.95523;-18.8225;-137.7267
0.198775523;198775523;-1.683081;-29.24274;-21.35296;-27.06137;-21.38337;-27.1296;-18.7747;-137.8398
0.200009695;200009695;-1.686246;-29.39674;-21.35925;-27.24116;-21.37574;-27.29045;-18.72966;-137.9865
0.20125153;201251530;-1.68406;-29.57787;-21.36134;-27.4054;-21.38044;-27.41025;-18.67944;-138.0259
0.202501076;202501076;-1.685082;-29.78977;-21.36766;-27.6071;-21.38741;-27.56183;-18.63341;-138.1571
0.20375838;203758380;-1.690621;-29.92803;-21.37456;-27.64784;-21.39631;-27.74065;-18.58381;-138.3167
0.20502349;205023490;-1.684909;-30.13188;-21.37235;-27.83432;-21.40241;-27.87743;-18.54088;-138.4219
0.206296456;206296456;-1.686117;-30.34585;-21.38442;-28.14608;-21.41168;-28.0182;-18.49445;-138.5072
0.207577325;207577325;-1.685142;-30.50852;-21.38606;-28.24955;-21.41059;-28.19348;-18.44652;-138.6373
0.208866146;208866146;-1.689802;-30.66658;-21.3948;-28.42873;-21.40828;-28.26742;-18.40059;-138.7773
0.21016297;210162970;-1.688562;-30.88571;-21.39396;-28.56443;-21.41751;-28.48414;-18.34999;-138.8709
0.211467846;211467846;-1.68815;-31.04934;-21.39582;-28.70749;-21.41432;-28.63427;-18.30668;-139.0156
0.212780823;212780823;-1.690194;-31.27991;-21.39752;-28.95994;-21.4171;-28.76086;-18.25861;-139.1865
0.214101953;214101953;-1.695168;-31.47273;-21.40849;-29.07751;-21.41227;-28.9065;-18.20813;-139.2883
0.215431285;215431285;-1.691749;-31.5736;-21.40999;-29.2416;-21.41279;-29.06188;-18.16979;-139.4249
0.216768871;216768871;-1.695173;-31.73747;-21.40816;-29.32639;-21.41392;-29.26242;-18.11727;-139.5113
0.218114762;218114762;-1.692802;-32.00339;-21.41569;-29.58495;-21.41312;-29.38525;-18.06893;-139.6677
0.21946901;219469010;-1.696661;-32.18023;-21.41701;-29.73439;-21.42063;-29.60987;-18.02904;-139.7859
0.220831665;220831665;-1.6926;-32.37005;-21.42385;-29.9089;-21.42176;-29.80281;-17.98146;-139.9406
0.222202782;222202782;-1.696781;-32.56911;-21.42098;-30.19165;-21.41157;-29.99638;-17.93234;-140.1395
0.223582411;223582411;-1.695821;-32.77417;-21.42106;-30.29333;-21.41792;-30.16532;-17.88815;-140.2199
0.224970606;224970606;-1.695867;-32.95988;-21.43063;-30.50452;-21.41523;-30.39318;-17.83861;-140.3714
0.226367421;226367421;-1.697277;-33.22016;-21.43055;-30.68027;-21.40988;-30.63108;-17.78854;-140.4931
0.227772908;227772908;-1.69534;-33.36102;-21.42897;-30.93454;-21.41743;-30.83515;-17.74753;-140.6396
0.229187122;229187122;-1.705943;-33.5507;-21.4397;-31.1007;-21.41683;-31.03083;-17.69732;-140.8293
0.230610116;230610116;-1.694485;-33.77865;-21.43474;-31.20442;-21.42194;-31.25743;-17.65124;-140.9725
0.232041945;232041945;-1.697806;-33.95547;-21.43985;-31.49052;-21.41879;-31.50842;-17.59922;-141.1248
0.233482665;233482665;-1.694873;-34.16335;-21.44594;-31.69213;-21.4349;-31.74679;-17.55839;-141.3346
0.23493233;234932330;-1.692387;-34.32696;-21.44359;-31.83883;-21.44173;-31.95158;-17.51042;-141.4197
0.236390995;236390995;-1.697849;-34.56699;-21.45441;-32.01888;-21.44017;-32.17301;-17.46268;-141.5973
0.237858717;237858717;-1.696773;-34.76176;-21.46248;-32.212;-21.45921;-32.39745;-17.4204;-141.771
0.239335552;239335552;-1.696355;-34.97576;-21.46907;-32.46021;-21.45923;-32.62651;-17.36713;-141.9064
0.240821557;240821557;-1.696493;-35.19727;-21.47383;-32.66199;-21.47329;-32.82399;-17.32014;-142.0471
0.242316788;242316788;-1.695946;-35.33815;-21.48326;-32.81665;-21.47952;-33.05715;-17.27487;-142.1992
0.243821303;243821303;-1.697422;-35.55335;-21.48149;-33.08487;-21.49669;-33.25106;-17.22804;-142.3768
0.245335159;245335159;-1.691246;-35.84665;-21.48319;-33.24321;-21.50263;-33.49918;-17.19043;-142.5989
0.246858414;246858414;-1.701792;-36.02015;-21.49509;-33.40803;-21.51823;-33.67542;-17.13552;-142.732
0.248391127;248391127;-1.703194;-36.27326;-21.50371;-33.72242;-21.52584;-33.86473;-17.09259;-142.9054
0.249933357;249933357;-1.695789;-36.45779;-21.50682;-33.89881;-21.54255;-34.05247;-17.04209;-143.0919
0.251485162;251485162;-1.695988;-36.66864;-21.50688;-33.95472;-21.54997;-34.24144;-16.99696;-143.2545
0.253046602;253046602;-1.696718;-36.92787;-21.52476;-34.16538;-21.56219;-34.39992;-16.94181;-143.4543
0.254617737;254617737;-1.696054;-37.1375;-21.52735;-34.41174;-21.57443;-34.58917;-16.90506;-143.589
0.256198627;256198627;-1.702239;-37.34994;-21.54297;-34.71989;-21.58881;-34.74591;-16.85504;-143.8377
0.257789332;257789332;-1.70694;-37.56826;-21.54716;-34.78121;-21.59947;-34.85675;-16.81233;-144.0419
0.259389914;259389914;-1.692193;-37.82571;-21.54757;-35.02955;-21.60679;-35.01738;-16.76257;-144.2158
0.261000434;261000434;-1.696527;-37.99921;-21.55357;-35.31076;-21.61316;-35.16633;-16.71636;-144.3857
0.262620953;262620953;-1.702927;-38.27188;-21.56129;-35.43276;-21.61968;-35.27182;-16.67525;-144.5771
0.264251534;264251534;-1.698347;-38.5033;-21.56626;-35.73993;-21.61402;-35.46561;-16.6259;-144.7246
0.265892238;265892238;-1.698652;-38.76025;-21.5654;-35.9123;-21.62071;-35.58309;-16.5786;-144.9229
0.26754313;267543130;-1.697835;-38.96769;-21.57326;-36.03006;-21.61126;-35.68698;-16.52946;-145.1531
0.269204272;269204272;-1.701919;-39.20228;-21.58617;-36.3302;-21.60456;-35.88494;-16.48504;-145.3651
0.270875728;270875728;-1.695268;-39.41732;-21.58171;-36.35895;-21.59735;-36.04074;-16.43826;-145.5169
0.272557561;272557561;-1.695225;-39.67419;-21.58236;-36.65482;-21.59212;-36.24554;-16.39362;-145.6939
0.274249837;274249837;-1.69512;-39.92567;-21.59175;-36.81683;-21.58161;-36.44057;-16.35114;-146.0067
0.27595262;275952620;-1.695409;-40.1491;-21.5927;-37.1119;-21.5836;-36.69403;-16.30481;-146.1923
0.277665976;277665976;-1.698102;-40.37242;-21.60091;-37.35141;-21.58038;-36.99041;-16.25888;-146.3362
0.279389969;279389969;-1.698952;-40.58353;-21.60927;-37.44914;-21.56507;-37.2933;-16.21266;-146.5983
0.281124667;281124667;-1.692738;-40.85966;-21.6094;-37.76393;-21.5768;-37.54594;-16.1668;-146.743
0.282870135;282870135;-1.698972;-41.11679;-21.61649;-37.89273;-21.57173;-37.83324;-16.11838;-146.9671
0.28462644;284626440;-1.700851;-41.28888;-21.61517;-38.04903;-21.58254;-38.17775;-16.07722;-147.2149
0.28639365;286393650;-1.702381;-41.62438;-21.62432;-38.43585;-21.58532;-38.42118;-16.02897;-147.3984
0.288171833;288171833;-1.705051;-41.82447;-21.62141;-38.57664;-21.60133;-38.745;-15.99007;-147.6071
0.289961056;289961056;-1.699988;-42.09246;-21.62287;-38.92418;-21.6194;-39.04074;-15.93905;-147.8598
0.291761388;291761388;-1.707675;-42.31556;-21.64141;-39.06166;-21.634;-39.31452;-15.89935;-148.0342
0.293572898;293572898;-1.700187;-42.63385;-21.63594;-39.31439;-21.63907;-39.57497;-15.8479;-148.2736
0.295395656;295395656;-1.699258;-42.83363;-21.64629;-39.5675;-21.6629;-39.79815;-15.80182;-148.5544
0.29722973;297229730;-1.701637;-43.10742;-21.65795;-39.79414;-21.67222;-40.04725;-15.75158;-148.7699
0.299075193;299075193;-1.701497;-43.34417;-21.66244;-40.03887;-21.70575;-40.20359;-15.71717;-149.0084
0.300932113;300932113;-1.697636;-43.62673;-21.66138;-40.346;-21.7116;-40.41769;-15.6685;-149.2346
0.302800563;302800563;-1.704501;-43.8896;-21.6738;-40.55508;-21.73095;-40.61814;-15.62493;-149.4847
0.304680614;304680614;-1.702771;-44.13327;-21.67769;-40.84765;-21.74644;-40.74388;-15.57732;-149.7179
0.306572338;306572338;-1.700884;-44.41163;-21.68303;-41.16883;-21.75211;-40.86759;-15.5315;-149.9332
0.308475808;308475808;-1.698282;-44.67735;-21.69559;-41.42927;-21.76854;-40.97509;-15.49287;-150.1603
0.310391096;310391096;-1.702486;-44.92185;-21.70801;-41.54503;-21.76293;-41.09345;-15.44557;-150.476
0.312318275;312318275;-1.701636;-45.19513;-21.71454;-41.76579;-21.75857;-41.22318;-15.40311;-150.7036
0.31425742;314257420;-1.698827;-45.44245;-21.72076;-42.08055;-21.74535;-41.36013;-15.36057;-150.9595
0.316208606;316208606;-1.701987;-45.70849;-21.73775;-42.2598;-21.73995;-41.51992;-15.31801;-151.2132
0.318171905;318171905;-1.701352;-46.01622;-21.75334;-42.64452;-21.72057;-41.70942;-15.27124;-151.4513
0.320147395;320147395;-1.702512;-46.28064;-21.75333;-42.80011;-21.68406;-42.01239;-15.21811;-151.7084
0.32213515;322135150;-1.698468;-46.55759;-21.75833;-43.09895;-21.67082;-42.27669;-15.17902;-151.9447
0.324135247;324135247;-1.700273;-46.82759;-21.77528;-43.27054;-21.6574;-42.62297;-15.13572;-152.2198
0.326147763;326147763;-1.702326;-47.03059;-21.77653;-43.45416;-21.65948;-43.01762;-15.09;-152.4465
0.328172774;328172774;-1.700705;-47.37396;-21.79348;-43.87963;-21.64697;-43.42634;-15.05148;-152.7198
0.330210357;330210357;-1.699723;-47.60611;-21.79568;-43.99912;-21.64903;-43.80654;-15.00603;-152.9664
0.332260592;332260592;-1.702381;-47.93928;-21.80287;-44.22775;-21.65493;-44.24163;-14.96132;-153.2431
0.334323557;334323557;-1.702363;-48.19765;-21.8058;-44.49552;-21.67309;-44.60752;-14.91901;-153.5071
0.33639933;336399330;-1.705669;-48.47946;-21.81661;-44.77912;-21.67904;-44.99563;-14.87534;-153.8531
